id,product_id,size,color,stock_qty
788c0f16-024f-4afa-b99a-c05f575a0d9b,b261f3e0-4033-491e-9928-82b48ad8a1bb,44,,5
6e81218c-a1eb-4b64-a9bf-15c189d36e06,b261f3e0-4033-491e-9928-82b48ad8a1bb,46,,5
49eda22d-cf60-4420-a98f-3368a87bafe3,cb695385-4662-4782-99dd-9aada25b0869,38,,5
debf2425-6677-431e-b740-136cbb4244ea,cb695385-4662-4782-99dd-9aada25b0869,40,,5
cb8e89df-b5a6-4b4a-92c0-60228621abdd,cb695385-4662-4782-99dd-9aada25b0869,42,,5
fa467965-77c9-4de3-ac39-8c1634b12f63,cb695385-4662-4782-99dd-9aada25b0869,44,,5
3786e321-df86-4c4b-9e5b-92c9ef126fc0,cb695385-4662-4782-99dd-9aada25b0869,46,,5
6326c258-2254-445c-80ac-828fd897a785,afc6239f-164a-4822-ae35-e9fb92911e68,38,,5
f3598d1c-c236-489b-b4fa-9fb6ee4bb311,afc6239f-164a-4822-ae35-e9fb92911e68,40,,5
3e26249c-633e-4205-9567-11591653c061,afc6239f-164a-4822-ae35-e9fb92911e68,42,,5
0ad3c866-5068-4887-9c06-d7c7c4c069b1,afc6239f-164a-4822-ae35-e9fb92911e68,44,,5
74d813d7-10bc-4517-9ad3-671af1652067,afc6239f-164a-4822-ae35-e9fb92911e68,46,,5
f28ee2e1-dc3f-4f27-a673-6291345aa5cb,8b0f975f-ddf1-43ae-afe9-8a97d08e588c,38,,5
4e43b0f6-b2c3-47d4-b253-35a4ebb52075,8b0f975f-ddf1-43ae-afe9-8a97d08e588c,40,,5
dbfe8c8d-19bf-4652-ba94-ddd488c2c2e0,8b0f975f-ddf1-43ae-afe9-8a97d08e588c,42,,5
edd205af-e788-4574-a1aa-b04bbb4a6b21,8b0f975f-ddf1-43ae-afe9-8a97d08e588c,44,,5
853f0952-ef25-4e19-b94f-43794ba9fa87,8b0f975f-ddf1-43ae-afe9-8a97d08e588c,46,,5
fe50f178-c2ef-4e63-9e2b-4d926c91f412,e2a4db50-4fb8-478e-a784-2680e9e32258,38,,5
fa2b0870-0abf-4d18-93a8-0518b097c7e2,e2a4db50-4fb8-478e-a784-2680e9e32258,40,,5
fec75d93-c1dc-441f-b145-7b79e8427000,e2a4db50-4fb8-478e-a784-2680e9e32258,42,,5
81feaeef-4e9d-4668-a24d-4d5dcb8d7ff7,e2a4db50-4fb8-478e-a784-2680e9e32258,44,,5
3d7b9bdc-2b2d-4c43-b304-46e800313d52,e2a4db50-4fb8-478e-a784-2680e9e32258,46,,5
184fc212-0c01-477f-994c-3707d52621b5,28587682-8930-41fd-a6b8-55b649609f8b,38,,5
a57f1294-4432-4eac-b094-2fbd15184912,28587682-8930-41fd-a6b8-55b649609f8b,40,,5
8f314d3a-53b6-46f6-ae0b-f791c3020e88,28587682-8930-41fd-a6b8-55b649609f8b,42,,5
98da0e2f-defc-493d-b32d-8e453f7ad185,28587682-8930-41fd-a6b8-55b649609f8b,44,,5
7d68bea0-205a-4876-aeb2-60d406ed7aa6,28587682-8930-41fd-a6b8-55b649609f8b,46,,5
0fc343e0-8a70-4224-8d03-9e83bf8148a4,21e416e2-ee01-44c0-b018-935adc125812,38,,5
29c69122-87a4-4625-91d6-0f803f8c065e,21e416e2-ee01-44c0-b018-935adc125812,40,,5
f3f1a504-d3e8-4cc9-bc2d-08a4729b7c7c,21e416e2-ee01-44c0-b018-935adc125812,42,,5
b5f5b5c8-4fea-49e2-b520-b593c4ed757c,21e416e2-ee01-44c0-b018-935adc125812,44,,5
4f8e4439-338c-40ea-bece-8a08d2b5bb61,21e416e2-ee01-44c0-b018-935adc125812,46,,5
4ce2ed33-4bdb-4247-969c-4c9d1afe7eb8,5566f9a2-cfef-44b3-aa91-8a14a5c2a6e4,38,,5
25d9c007-e972-4197-91c5-6eb3069c7291,5566f9a2-cfef-44b3-aa91-8a14a5c2a6e4,40,,5
bb20fa04-7175-475c-ae5d-6072aecdc64a,5566f9a2-cfef-44b3-aa91-8a14a5c2a6e4,42,,5
0e72bbd1-bcaa-4006-beb9-9a088a54c6da,5566f9a2-cfef-44b3-aa91-8a14a5c2a6e4,44,,5
e37f6bfa-c5f1-4844-b17a-4fabf5e989d0,5566f9a2-cfef-44b3-aa91-8a14a5c2a6e4,46,,5
955f31c1-1ac2-49ac-88ee-935b1f68c55a,8f4c2bc9-dfd4-400a-b2ac-1851b7c757bd,38,,5
9df163c4-3b1f-41e2-be7e-25b34d62a531,8f4c2bc9-dfd4-400a-b2ac-1851b7c757bd,40,,5
a41d8c4d-c4a2-4470-add0-cda9aa896a9c,8f4c2bc9-dfd4-400a-b2ac-1851b7c757bd,42,,5
852e7b9e-a1b7-469c-95db-1fe4024a1560,8f4c2bc9-dfd4-400a-b2ac-1851b7c757bd,44,,5
48ca256f-cfce-4ba6-a172-ef079f5aac93,8f4c2bc9-dfd4-400a-b2ac-1851b7c757bd,46,,5
e1c65d54-20e2-4354-b3c3-276639375b65,04513120-e1f2-498f-a0af-3701cfcae4f4,38,,5
cfb30f45-a4a6-49d0-922d-8d7df6854f8b,04513120-e1f2-498f-a0af-3701cfcae4f4,40,,5
a8fee66d-a32d-48d7-adec-8e4565aa9cc8,04513120-e1f2-498f-a0af-3701cfcae4f4,42,,5
d77290b8-8141-4609-962e-2b5cf40905bb,04513120-e1f2-498f-a0af-3701cfcae4f4,44,,5
a2b7ed88-b17d-4a95-9535-34a102809643,04513120-e1f2-498f-a0af-3701cfcae4f4,46,,5
97cb6afc-7241-454d-9296-447651e15410,9c12297b-e521-4074-b366-682bbab666fd,38,,5
f437f62b-3074-4d52-b0de-bdf8d44ff4bf,9c12297b-e521-4074-b366-682bbab666fd,40,,5
9b22422e-6e56-452b-b0a6-a5d58865b1e1,9c12297b-e521-4074-b366-682bbab666fd,42,,5
5014d10d-3ab7-4255-8b91-b5b044816a2d,9c12297b-e521-4074-b366-682bbab666fd,44,,5
00c52b50-e737-4d97-81ba-7ed3600e4175,9c12297b-e521-4074-b366-682bbab666fd,46,,5
711f28c6-bf59-447e-a637-13fb0be6f80b,2aadd79b-08c0-4301-b77e-f83975e6bc2e,38,,5
76adc468-ef50-45d7-ad75-db451020b635,2aadd79b-08c0-4301-b77e-f83975e6bc2e,40,,5
7e595112-9ac3-4ba1-a2aa-eb4b156bfad0,2aadd79b-08c0-4301-b77e-f83975e6bc2e,42,,5
f4c6c3ff-f434-4878-8393-25a509fe83b8,2aadd79b-08c0-4301-b77e-f83975e6bc2e,44,,5
7c3641e1-5b6e-4ffb-b7ef-65a289fb2247,2aadd79b-08c0-4301-b77e-f83975e6bc2e,46,,5
9b763ab0-a43f-4184-90f8-2b8fce639894,0a532b52-d045-445e-ae20-a8270608733f,38,,5
0083054b-f178-4bd1-8f0f-771728d17451,0a532b52-d045-445e-ae20-a8270608733f,40,,5
ea0d1bae-f6de-424d-90cd-4939b267583b,0a532b52-d045-445e-ae20-a8270608733f,42,,5
abc462e3-927a-4c7b-b414-ce514a5de478,0a532b52-d045-445e-ae20-a8270608733f,44,,5
672d3517-79d8-4e01-aaf9-4949ff2524e1,0a532b52-d045-445e-ae20-a8270608733f,46,,5
72370875-26d0-4c11-90d0-8ab797b1fbce,0d536b79-3efa-4dec-81de-b8929ba28100,38,,5
3c2d6620-94e1-435c-99a3-66f345b50d31,0d536b79-3efa-4dec-81de-b8929ba28100,40,,5
0d4f6269-bb42-4ab9-9e00-ce664dd978d6,0d536b79-3efa-4dec-81de-b8929ba28100,42,,5
0f1715c2-809b-4435-ba4c-20d7e46afa9d,0d536b79-3efa-4dec-81de-b8929ba28100,44,,5
b11b14cc-3cb5-49c6-aa1c-ad85312c2101,0d536b79-3efa-4dec-81de-b8929ba28100,46,,5
78f3d6b4-b1a7-4b92-9a50-642f8d0a2869,4e7dfe36-87fb-4de5-94b4-539b67cf0269,38,,5
252a779c-c26e-40e8-b790-e58003db7abf,4e7dfe36-87fb-4de5-94b4-539b67cf0269,40,,5
69c8e066-0ed8-4fc6-bcc0-9e8615b780e1,4e7dfe36-87fb-4de5-94b4-539b67cf0269,42,,5
43c1bead-f544-479c-862a-88a845b01b05,4e7dfe36-87fb-4de5-94b4-539b67cf0269,44,,5
820d3a02-bd47-4cc1-b063-e926fa44892c,4e7dfe36-87fb-4de5-94b4-539b67cf0269,46,,5
478d174d-9363-4014-af90-a8110db24186,d9926923-a2c6-44dd-a8db-4fe58eb2cc33,38,,5
7acaad84-4df6-4d33-bcac-a70878190533,d9926923-a2c6-44dd-a8db-4fe58eb2cc33,40,,5
2f01d9ad-ea26-4230-8793-28a5158e9921,d9926923-a2c6-44dd-a8db-4fe58eb2cc33,42,,5
d0aef5b9-9dba-4ffe-825d-cdd607ebbd0c,d9926923-a2c6-44dd-a8db-4fe58eb2cc33,44,,5
26dcbeff-7486-42f0-8766-3967d8058e1c,d9926923-a2c6-44dd-a8db-4fe58eb2cc33,46,,5
08170417-d3a2-43a3-b01d-55d70a19619b,f24a1522-56a3-40ad-b2ca-79d0e5f18e58,38,,5
0af0bfdf-0039-4018-b010-b35989ecf7e7,f24a1522-56a3-40ad-b2ca-79d0e5f18e58,40,,5
15b53db4-3695-4a13-a99b-b1c44172c9f6,f24a1522-56a3-40ad-b2ca-79d0e5f18e58,42,,5
7d808a71-d68b-4503-8cda-6de0187bebda,f24a1522-56a3-40ad-b2ca-79d0e5f18e58,44,,5
19228905-0649-48a0-bbaf-9170b0a15a63,f24a1522-56a3-40ad-b2ca-79d0e5f18e58,46,,5
7576e55f-697f-43f5-a07d-d793421b855b,287c52d6-bc7e-42c0-ab53-74a09ab43531,38,,5
ef839859-285f-4c00-80ad-6c9889080b10,287c52d6-bc7e-42c0-ab53-74a09ab43531,40,,5
066cf92c-a8cb-4af3-b886-46588954c6d4,287c52d6-bc7e-42c0-ab53-74a09ab43531,42,,5
b2203b6c-f642-4e54-a973-8daf48ccfe0f,287c52d6-bc7e-42c0-ab53-74a09ab43531,44,,5
a2b66549-84e8-4aca-9e84-1eeb34c7800c,287c52d6-bc7e-42c0-ab53-74a09ab43531,46,,5
e3826141-959f-4ddd-acb2-f2c305140fa7,291a959f-7089-447e-8f98-ddd61d65fb5a,38,,5
1d8e32e9-694e-413e-b383-320bee532630,291a959f-7089-447e-8f98-ddd61d65fb5a,40,,5
2d4a41dc-bec4-4dbf-8dbe-31ea878e898c,291a959f-7089-447e-8f98-ddd61d65fb5a,42,,5
0fe54867-5a36-4251-92c3-e9223ee3bcbf,291a959f-7089-447e-8f98-ddd61d65fb5a,44,,5
071c94b4-f465-4491-a933-e5be91a2aff3,291a959f-7089-447e-8f98-ddd61d65fb5a,46,,5
e8d4b36c-d8bc-4b1c-bf07-148c5c23ed72,64334984-7214-4e05-9720-c31d707937b4,38,,5
f9775dfa-6dba-477f-bc18-ef9438badc88,64334984-7214-4e05-9720-c31d707937b4,40,,5
0a5b3629-979e-4682-bca1-72f96bbca8d6,64334984-7214-4e05-9720-c31d707937b4,42,,5
4830354c-dfcb-49c2-87f4-0d5fc35151ca,64334984-7214-4e05-9720-c31d707937b4,44,,5
396c7a44-ca94-4e92-b6d1-81128cf8e280,64334984-7214-4e05-9720-c31d707937b4,46,,5
1cdd031f-71e0-4e18-96f1-708173ab6345,3dafda07-00ac-4837-bf9e-9ddf5311ccaf,38,,5
6f93f419-be37-4c5d-adce-7aa68497e65e,3dafda07-00ac-4837-bf9e-9ddf5311ccaf,40,,5
0cd315c8-3618-4272-8cf5-d7512d41a5c4,3dafda07-00ac-4837-bf9e-9ddf5311ccaf,42,,5
e9458a64-2d39-4cba-800d-a12506c13266,3dafda07-00ac-4837-bf9e-9ddf5311ccaf,44,,5
625f6e9e-f5ad-4ed0-86cb-f2537b4d04f4,3dafda07-00ac-4837-bf9e-9ddf5311ccaf,46,,5
8187719b-7b01-4cf2-9e70-8c6481ca64aa,75aba3e4-1d11-4d57-8424-c4fb006b7d5f,38,,5
d4d907cb-9b39-4d8f-a51c-b1c8543adc85,75aba3e4-1d11-4d57-8424-c4fb006b7d5f,40,,5
a37cd73f-198e-4c10-b6a1-8b5993b23f23,75aba3e4-1d11-4d57-8424-c4fb006b7d5f,42,,5
38b41e31-32d6-4bb4-93c6-7be7e21201a7,75aba3e4-1d11-4d57-8424-c4fb006b7d5f,44,,5
2ec270af-8ad1-4e65-bcbd-111e78e58426,75aba3e4-1d11-4d57-8424-c4fb006b7d5f,46,,5
